doc,kind,title,line_start,line_end,scripts,hash,last_changed
tfpt_3_e8_audit_bootstrap,section,The compiler core (where this note sits),171,193,,8e3d9559b8f4,2026-06-12
tfpt_3_e8_audit_bootstrap,section,"The $(1,1,2)$ anchor microcode",194,290,v108_pascal_ladder.py,651bb311833e,2026-06-13
tfpt_3_e8_audit_bootstrap,section,The residue and length matrices as spectral objects,291,402,v100_numerology_null_mc.py;v37_plucker_anchor.py,8bd636bf0ca3,2026-06-12
tfpt_3_e8_audit_bootstrap,section,The secondary branching atlas,403,551,v170_diamond_slice_compression.py;v227_degree_exponent_channel_split.py,c7dc93d821b8,2026-06-27
tfpt_3_e8_audit_bootstrap,section,Group-theoretic audits (optional),552,11869,v410_sheet_generator_binary.py;v535_hecke_from_geometry.py;v536_eichler_trace_layer.py;v537_halfintegral_bridge.py;v538_relative_trace_identity.py;v539_weil_structure_family.py;v540_amplitude_linear_carrier.py;v541_matching_lemma_ledger.py;v542_margin_chain_identities.py;v543_lumped_pair_identities.py;v544_long_lag_support.py;v545_hardy_core_identities.py;v546_capacity_chain_identities.py;v547_level_lemma_identities.py;v548_green_szego_identities.py;v549_gauge_parity_identities.py;v550_odd_sector_identities.py;v551_ritz_ceiling_certificate.py;v552_angle_instruments.py;v553_exact_form_identities.py;v554_sampling_harmonics_identities.py;v555_pareto_tv_identities.py;v556_gauge_ppr_identities.py;v557_cascade_vector_identities.py;v558_bilinear_rank_identities.py;v559_phase2_capstone.py;v560_frame_deficit_identities.py;v562_dense_limit_identities.py;v563_paper2_readouts.py;v569_lambda_pencil_onemode.py;v570_separation_floor.py;v573_pair_band_structure.py;v576_cheb_loewner_edge.py;v577_nullray_census.py;v579_macro_kernel_signs.py;v580_occupation_map.py;v581_locking_transport.py;v582_density_dominance.py;v583_pnt_model.py;v584_ext_source_response.py;v585_pnt_locking_split.py;v586_pnt_lock_direction.py;v587_w_closed_form.py;v588_closed_delta.py;v589_zero_comb.py;v590_involution_existence.py;v591_pole_rank_one.py;v592_continuum_det_law.py;v593_cutoff_completion.py;v594_unconditional_cert.py;v595_mapping_completion.py;v596_lock_projection.py;v597_mu4_cover_model.py;v598_cover_dictionary.py;v599_real_structure.py;v600_joint_embedding.py;v601_equivariant_dual.py;v602_duality_forms.py;v603_seam_marks.py;v604_equivariant_order.py;v605_translator.py;v606_mode_separation.py;v607_selection_rule.py;v608_gamma_free_slice.py;v609_translator_factorization.py;v610_curve_landscape.py;v611_periods.py;v612_polarization_frame.py;v613_canonical_periods.py;v614_transport_deck.py;v615_gamma_toy_interacting.py;v616_su2_internal_kinematic.py;v617_seam_cover_forcing.py;v618_uniform_constant.py;v619_flip_mechanics.py;v620_cyclic_n_census.py;v621_interacting_semigroup.py;v622_seam_identification.py;v623_covered_seam.py;v624_external_lattice_audit.py;v625_prime_shadow.py;v626_e8_code.py;v627_hodge_chamber.py;v628_orbifold_casimir.py;v629_root_incidence.py;v630_suzuki_contact.py;v631_w1_dictionary.py;v632_ftransfer_pgl2.py;v633_orbit60_quotient.py;v634_st31_structure.py;v635_p_canonicity.py;v636_p_construction.py;v637_fine_c1_bridge.py;v638_code_semantics.py;v639_twist_ope.py;v640_w1_boundary.py;v641_w1_portability.py;v642_w1_matrix.py;v643_w1_theorem.py;v644_w2_form_density.py;v645_klein_rp.py;v646_rm13_reverse.py;v647_st31_degree24.py;v648_sign_uncertainty.py;v649_discipline_audit.py;v650_orbifold_modular.py;v651_orbifold_assembly.py;v652_orbifold_arf.py;v653_bond_defect.py;v654_st31_degree8.py;v655_w2_mosco.py;v656_margin_link.py;v657_rid_alignment.py;v658_w3_uniform_bound.py;v659_w3_landscape.py;v660_theta_predicate.py;v661_garding.py;v662_garding_edgeband.py;v663_garding_envelope.py;v664_look_elsewhere.py;v665_keiper_li.py;v666_turing_cert.py;v667_baez_duarte.py;v668_ground_truth.py;v669_fejer_density.py;v670_w3_block_deflation.py;v671_lehmer_resonance.py;v672_li_corollary.py;v673_li_e4.py;v674_packet_garding.py;v675_needle_mechanism.py;v676_c1_mechanism.py;v677_w3_structure_theorem.py;v678_zero_gap_theorem.py;v679_orbifold_continuum_os.py;v680_pinch_attack.py;v681_coverage_hole.py;v682_lk_split_theta.py;v683_rank3_functionals.py;v684_rank3_zeroside.py;v685_rank3_uniformity.py;v686_geometric_sos.py;v687_extremal_kernel.py;v688_interpolation_detector.py;v689_gaussian_code_bridge.py;v690_quartic_half.py;v691_hecke_sos.py;v692_rank3_lockgram.py;v693_rank3_density_close.py;v694_interpolation_lemma_closure.py;v695_z1_trace_operator.py;v696_z1_jacobi.py;v697_z1_uvarov.py;v698_z1_flow_recursion.py;v699_cone_dynamics.py;v700_orbit60_census.py;v701_big_picture_hunt.py;v702_z1_lookahead.py;v703_chain_tolerance_scaling.py;v704_chain_mass_law.py;v705_chain_deck_sector.py;v706_chain_weyl_mass.py;v707_chain_section_edge.py;v708_chain_position_functional.py;v709_chain_zero_layer.py;v710_chain_two_stage_hecke.py;v711_chain_firstbirth_scaling.py;v712_rank3_transverse_deck.py;v713_l1_montage.py;v714_moonshot_hecke_groupoid.py;v715_qgeo_car_continuum.py;v716_moonshot_arch_glue.py;v717_moonshot_state.py;v718_moonshot_spectral.py;v719_moonshot_traceformula.py;v720_moonshot_k2k3.py;v721_k1_node_capture.py;v722_phys_ramified_ns_r.py;v723_phys_modular_clock.py;v724_phys_t3b_modular_flows.py;v725_phys_vgeo_torsor_audit.py;v726_phys_car_pp_index.py;v727_l1_identification.py;v728_k1b_superresolution.py;v729_strat2_rp_universality.py;v730_strat2_pinning_lemma.py;v731_strat2_gap_universality.py;v732_strat3_sonin_prolate.py;v733_strat3_gate0_census.py;v734_s1_canonical.py;v735_strat3_ucp_inductive.py;v736_orbit_packet.py;v737_seam48_intertwiner.py;v738_hecke_mod_ramified.py;v739_rank3_jet.py;v740_kms_extension_switch.py;v741_kms_toeplitz_semigroup.py;v742_channel_interference.py;v743_schur_cone_recursion.py;v744_hecke_channel_columns.py;v745_qgeo_car_l1_sector_lemma.py;v746_phys_gnet_local_functor.py;v747_automaton_multiway_tower.py;v748_automaton_sigma_orbifold_confluence.py;v749_simpler_tower.py;v750_simpler_gluing.py;v751_ward_monotone.py;v752_projective_hamming_incidence.py;v753_ramified_polarity.py;v754_ramodd_twostep.py;v755_simpler_schur_recursion.py;v756_kms_incidence_stinespring.py;v757_fano_disc7_bridge.py;v758_simpler_certificate.py;v759_handoff_fixed_window_resolution.py;v760_antialias_exact.py;v761_atom_pole_abel.py;v762_dense_weil_core.py;v763_yosida_handoff.py;v765_handoff_redteam.py;v766_handoff_bulk.py;v767_handoff_frequency_gram.py;v768_handoff_tail_weil.py;v769_qf_contract_necessity.py;v770_qf_spectral_bundle.py;v771_qf_representation_census.py;v772_qf_feshbach_effective.py;v773_qf_cell_cocycle.py;v774_arf_spinor_compiler.py;v775_gaussian_class_d5_purity.py;v776_boundary_hamming_uniqueness.py;v777_ftransfer_clock_jets.py;v778_qgeo_gridsup_logsum.py;v779_gnet_gns_arf.py;v780_z1_compactness_trilogy.py;v781_one_object_clock_census.py;v782_e8_transition_bus.py;v783_two_qubit_clifford.py;v784_curve_code_2torsion.py;v785_hecke_check32.py;v786_prime_packet480.py;v787_hecke_arrow_broadcast.py;v788_positive_c2_lift.py;v789_multirate_constdepth.py;v790_snf_mu4_theta.py;v791_positive_descent.py;v792_ftransfer_kms_coset.py;v793_f8sector_conductor.py;v794_cp_extension_gate.py;v795_halving_tails_k5.py;v796_duad_syntheme_bridge.py;v797_r_microstate_identification.py;v798_seam_clifford_modular_s.py;v799_seam_code_typeii.py;v800_e8_torsor_fourier.py;v801_prime_cp_intertwiner.py;v802_gnet_martingale.py;v803_e8_jetcode_affine_nsr.py;v804_prime_carrier_gray.py;v805_e8_syndrome_algebra.py;v806_hecke_local_clifford.py;v807_lorentz_nullselector.py;v808_petersen_sixthroot.py;v809_curve_code_doily.py;v810_cutcode_moment.py;v811_prime_kraus_doily.py;v812_flavor_graph_filtration.py;v813_p1_index_kms.py;v814_k5_sixstep_transport.py;v815_kraus_spread_commutant.py;v816_prime_mosco_selection.py;v817_positive_descent_master.py;v818_sector_floor_attack.py;v819_prime_packet_rm14.py;v820_prime_kraus_rm24.py;v821_prime_vacuum35.py;v822_prime_vacuum_dilation.py;v823_prime_lagrange_floor.py;v824_prime_floor_skeleton.py;v825_prime_exclusion_ladder.py;v826_prime_exclusion_battery2.py;v827_prime_zero_locator.py;v828_prime_comb_window.py;v829_prime_floor_depth.py;v830_prime_float_budget.py;v831_prime_alias_second_moment.py;v832_anchor_flavor_checksum.py;v833_gaussian_ramification_ladder.py;v834_pg32_flag_completion.py;v835_corner_hjelmslev_tower.py;v836_commutant_sos_closure.py;v837_corner_closure_quantifier.py;v838_corner_expectation_position.py;v839_paircorr_bridge_saturation.py;v840_gue_ablation_loopgain.py;v841_relation_carrier_ladder.py;v842_excess_certified_skeleton.py;v843_margin_law_excess_lean.py;v844_message_doily_rank.py;v845_cfin_normal_form.py;v846_schur_spectral_mother.py;v847_wedge_cellcone_transport.py;v848_extraction_chain.py;v849_cfin_unique_cofinal_lean.py;v850_completion_tax_flow.py;v851_cluster_kernel_field.py;v852_arf_vacuum_ovoid.py;v853_bent_css_mangoldt.py;v854_relation_hodge_pfaffian.py;v855_invariance_atlas.py;v856_connected_current_lean.py;v857_simplex_fourier_winding.py;v858_g31_clock_alphabet.py;v859_grade_no_go_elevator.py;v860_phase_lever_closure.py;v861_krein_normalform_lean.py;v862_defect_polar_weld.py;v863_redheffer_colligation.py;v864_softport_kappa_law.py;v865_weyl_port_readout.py;v866_source_contractor_formula.py;v867_radau_conditioning.py;v868_divisor210_audits.py;v869_cdcore_clarkphase.py;v870_christoffel_gauss_frame.py;v871_pole_uvarov_crossdefect.py;v872_damping_compensation.py;v873_pruefer_cotlar_decision.py;v874_feedback_decoder_lean.py;v875_shell_global_lean.py;v876_carleson_polygon_wave.py;v877_complete_comb_reversal.py;v878_ledger_integrity.py;v879_envelope_partition_closure.py;v880_finite_anchor_theorems.py;v881_carleson_port_geometry.py;v882_port_source_mellin.py;v883_tau_chain_parametrix.py;v884_certified_head_positivity.py;v885_ladder_flow_anatomy.py;v886_register_gapcode_null.py;v887_certified_ladder_complete.py;v888_finite_pfaffian_signature.py;v889_route_decisions.py;v890_total_positivity_flow.py;v891_moebius_firewall_kills.py;v892_closure_architecture.py;v893_relative_margins.py;v894_diagonal_refinement.py;v895_collective_comb.py;v896_wick_block_functor.py;v897_certified_interval_ladder.py;v898_kms_schur_mixing.py;v899_christoffel_normsquare.py;v900_core_update_anatomy.py;v901_tangent_schur_bfloor.py;v902_wall_relocation_map.py;v903_seam_rp_exclusion.py;v904_healthcode12_diagnostic.py;v905_bfloor_ideal_certificate.py;v906_tail_cartography.py;v907_halfgap_registered_target.py;v908_seam_equilibrium_wiring.py;v909_finite_wall_closure.py;v910_finite_zero_transfer.py;v911_wiring_freedom.py;v912_form_convergence_theorem.py;v913_signed_alignment_localization.py;v914_pascal_region_theorem.py;v915_eulerpick_certified_floors.py;v916_epstein_weil_violation.py;v917_driver_rate_certification.py;v918_doublelimit_reduction_theorem.py;v919_secular_gw_pinning.py;v920_loop_equivalence_theorems.py;v921_counting_dominance_closures.py;v922_spacing_jet_sumrule_theorems.py;v923_spectral_balance_razor_theorems.py;v924_moment_laurent_rootladder.py;v925_edge_cleanup_closures.py;v926_fullgap_growthlaw_theorems.py;v927_blockaverage_substrate_theorems.py;v928_depthblock_transfer_theorems.py;v929_sigmafloor_factorization.py;v930_window_instrument_mechanism.py;v931_jetmass_floor_theorems.py;v932_toproot_theta_statement.py;v933_h3_cofinal_adjudication.py;v934_gonek_pricing_unconditional.py;v935_thetainf_landau_bridge.py;v936_manifold_invariance_exclusion.py;v937_l1wpd_closure_reduction.py;v938_dbn_heatflow_census.py;v939_cbj_frame_adjudication.py;v940_cbj_subdof_blockfloor.py;v941_alignment_law_factorization.py;v942_pi_pattern_transfer_specificity.py;v943_mangoldt_ablation_localization.py;v944_ground_residue_observability.py;v945_zero_causal_stratification.py;v946_census_krein_pencil.py;v947_loewner_pick_dictionary.py;v948_krein_sign_characteristic.py;v949_commensurability_mechanism.py;v950_zero_channel_capacity.py;v951_cancellation_functional.py;v952_turan_extremal.py;v953_fewatom_reduction.py;v954_nodeless_pf.py;v955_tau_iiks_toda_dictionary.py;v956_signedmoment_halffilling_duality.py;v972_seam_interaction_front.py,fa34385c18d0,2026-08-27
tfpt_3_e8_audit_bootstrap,section,Further audit lemmas (machine-verified this round),11870,11907,,f779e820e593,2026-06-12
tfpt_3_e8_audit_bootstrap,section,"What this changes, and what stays open",11908,11956,v1_e8_glue.py;v4_flavor_matrix.py,513d7469af4e,2026-06-12
tfpt_3_e8_audit_bootstrap,section,"The old cascade, recalled",11957,11972,v5_e8_cascade.py,d018bbe54914,2026-06-12
tfpt_3_e8_audit_bootstrap,section,The spine: every rung is a current number,11973,12069,,25ca0af8a1c6,2026-06-12
tfpt_3_e8_audit_bootstrap,section,Three views of one spine,12070,12117,v91_spine_tetrahedron.py,199ce2157442,2026-06-12
tfpt_3_e8_audit_bootstrap,section,Direct $\phiz$ relations: old vs current,12118,12142,,8e6b7d7185f2,2026-06-12
tfpt_3_e8_audit_bootstrap,section,Sector inventory: have all the old-cascade sectors been computed?,12143,12181,,fe5ae611804b,2026-06-12
tfpt_3_e8_audit_bootstrap,section,"What is new, what is old, what stays open",12182,12225,,d2d8039096c1,2026-06-12
tfpt_3_e8_audit_bootstrap,section,The loop for $\gcar$ --- an overdetermined fixed point,12226,12323,v15_bootstrap_classification.py;v6_bootstrap.py,83431665abeb,2026-06-12
tfpt_3_e8_audit_bootstrap,section,The loop for $\cthree$ --- the ``$8$'' is the $E_8$ rank,12324,12345,,09d2a99e39c6,2026-06-12
tfpt_3_e8_audit_bootstrap,section,The Möbius origin of the irreducible $\pi$,12346,12470,v180_clock_is_mobius.py;v532_e8_degree_modular_checksum.py;v54_seam_horizon_keystones.py;v55_coxeter_cycle.py;v66_e8_casimir_degrees.py,303841f72ed4,2026-07-23
tfpt_3_e8_audit_bootstrap,section,The celestial and twistor continuum route,12471,13519,v180_clock_is_mobius.py;v492_celestial_z4_orbifold.py;v493_celestial_wp2_clock_deformation.py;v495_celestial_wp3_gs_alignment.py;v496_celestial_wp4_character_shadow.py;v497_celestial_wp5a_null_ideal.py;v498_celestial_wp5b_singular_vector.py;v500_celestial_wp5c_gns_limit_state.py;v501_celestial_wp5d_two_interval_index.py;v502_celestial_wp5e_prefactor_level.py;v503_qgeo_emergence_light.py;v504_celestial_wp5d_klm_completeness.py;v505_celestial_wp5e_beta_equivariant_ledger.py;v506_seam_clock_rigidity.py;v507_seam_bit_origin.py;v508_celestial_wp5e_gamma_pairing.py;v509_celestial_wp5e_eps2_level_from_flux.py;v510_seam_bit_freedom.py;v511_celestial_wp5e_delta2_tensor_ledger.py;v512_seam_tau_flag.py;v513_celestial_dterm_nonderivation.py;v514_celestial_wp5e_eps1_axion_slot.py;v515_celestial_wp5e_m1_omega_n.py;v516_celestial_wp5e_m2_twisted_ks_measure.py;v517_celestial_wp5e_m3_a0_uplift.py;v518_celestial_wp5e_delta1_derived_kill.py;v519_woit_theta_rp_free.py;v520_celestial_wp5e_measure_decision.py;v521_seam_bit_rp_blind.py;v522_woit_beta1_gso_gauge.py;v523_celestial_wp5e_wm_derived.py;v524_woit_beta2_os_quotient.py;v525_seam_bit_twist_blind.py;v526_seam_thermal_kms_nariai_bridge.py;v527_seam_clock_silver_spectrum.py;v528_seam_bit_twist_class_definition.py;v529_seam_interacting_toy_fk.py;v534_seam_straddle_cone.py;v565_woit_beta3_pt_duality.py;v972_seam_interaction_front.py,c4f23ee2702b,2026-08-27
tfpt_3_e8_audit_bootstrap,section,"Honest status: bootstrap, not creation from nothing",13520,13558,v108_pascal_ladder.py,8a9d20e27d27,2026-07-22
tfpt_3_e8_audit_bootstrap,section,The honest open-items list,13559,13627,v9_neutrino_texture.py,9e3b34436c30,2026-08-30
tfpt_3_e8_audit_bootstrap,section,The $E_8$-slice scan: results (honest hit / miss),13628,13677,,9bb6cf827ee4,2026-06-12
tfpt_3_e8_audit_bootstrap,section,Following the $SU(9)$ lead: cross-slice consistency,13678,13715,,6527de5ba23c,2026-06-12
tfpt_3_e8_audit_bootstrap,section,Appendix: computational verification,13716,13731,v1_e8_glue.py;v4_flavor_matrix.py;v5_e8_cascade.py;v6_bootstrap.py,b08c71e486fc,2026-06-12
tfpt_4_frontier,front,(front matter),1,127,v187_ftransfer_laws.py;v188_frontier_wording_guard.py;v213_ftransfer_functor.py;v35_quark_qcd_boundary.py;v397_external_clock_probe.py;v402_ftransfer_suite.py;v777_ftransfer_clock_jets.py;v792_ftransfer_kms_coset.py,25b82f2a298f,2026-08-06
tfpt_4_frontier,section,Baryon asymmetry $\eta_B$ --- a downstream readout from the closed $\Omega_b h^2$,128,225,v1001_nu_pentagon_chain.py;v169_etaB_boltzmann_interface.py;v184_etaB_anchored_boltzmann.py;v212_leptogenesis_decuple.py;v986_nu_scalaron_rung.py,33e08202513e,2026-08-29
tfpt_4_frontier,section,Proton/electron ratio $m_p/m_e$ --- a cross-sector ratio,226,298,v159_pyrate_gauge_crosscheck.py;v164_qcd_scale.py;v262_fqcd_mp_me.py;v339_firstprinciples_boundary.py;v723_phys_modular_clock.py;v724_phys_t3b_modular_flows.py;v725_phys_vgeo_torsor_audit.py;v79_review_identities.py,5dde4c1784cd,2026-08-03
tfpt_4_frontier,section,The Higgs quartic --- near-criticality from the free seam,299,337,v158_fixed_point_stable.py;v159_pyrate_gauge_crosscheck.py;v164_qcd_scale.py;v166_higgs_free_seam.py,7f638e3bebef,2026-06-13
tfpt_4_frontier,section,"The Koide relation --- near $2/3$, computed exactly",338,491,v183_koide_f_corner_transfer.py;v25_frontier_conjectures.py;v37_plucker_anchor.py;v420_fpole_qed_running.py;v82_koide_attractor_splitting.py;v93_koide_relaxation_toy.py;v99_koide_flow_time.py,c78c6f17e987,2026-06-25
tfpt_4_frontier,section,"Dark matter --- the candidate is fixed, the scale is pending",492,617,v185_axion_relic_solver.py;v211_axion_spine_angle.py;v25_frontier_conjectures.py;v429_axion_pentagon_phi.py;v430_other_side_reverse_audit.py,dcafd579e0d1,2026-07-10
tfpt_4_frontier,section,The muon anomalous magnetic moment --- a seam vertex readout,618,651,v204_muon_seam_g2.py;v51_boundary_half_step.py,22e7d92a783a,2026-08-04
tfpt_4_frontier,section,Full quantum gravity --- induced from the boundary kernel,652,1158,v1000_spin2_sk_witnesses.py;v1001_nu_pentagon_chain.py;v1002_spin10_mirror_projector.py;v1003_nu_structural_nulls.py;v1004_milnor_frobenius_gray.py;v1005_relative_pencil_bridges.py;v1006_mmst_lemma_battery.py;v1007_det16_stability_battery.py;v1008_master_assembly_scaffold.py;v1009_rho0_minimizer.py;v1010_simplicity_bridge_census.py;v1011_3p1d_ladder_battery.py;v1012_toe_gate_witnesses.py;v1013_thermodynamic_dynamics.py;v1014_bridge_refinements.py;v1015_axiom_core_closure.py;v1016_state_gap_batteries.py;v1017_kernel_loewner_positivity.py;v1018_e8_directed_readout.py;v1019_coxeter_euler_completion.py;v1026_telb_round4_closure.py;v1027_signed_det_car_wall.py;v1028_gauss_d4_cap.py;v1029_local_tensor_constraints.py;v1030_alg2_sector_frame.py;v1031_quantum_tensor_curvature.py;v1032_covariant_curvature.py;v1033_charged_disorder.py;v1034_parent_mirror.py;v1035_matter_coupling.py;v113_quasifree_kernel.py;v152_norm_is_anchor.py;v165_premise_a_closure.py;v177_seam_marking_kernel.py;v205_xi_threequarter.py;v206_h0_lambda_branch.py;v207_asymptotic_safety.py;v210_mark_local_dtn.py;v255_spectral_action_expansion.py;v259_modular_cutoff_kappa.py;v274_scale_overdetermination.py;v275_qgamb_roadmap.py;v277_seam_calderon_e8_match.py;v281_holomorphy_modular_data.py;v283_live_killtest_scorecard.py;v337_decoupling_theorem.py;v358_grav_entropy_equilibrium.py;v359_grav_nonlinear_einstein.py;v360_grav_gap_corrections.py;v361_grav_backreaction.py;v36_spectral_action_g2.py;v423_no_ambient_dependency.py;v60_lambda_metrology_branch.py;v989_lattice_gate_battery.py;v993_minimal_defect_selector.py;v994_mmst_criteria_battery.py;v995_kms_subnet_rigidity.py;v996_gauge_grammar_kill.py;v997_spin2_smg_witnesses.py;v998_seam_modular_closure.py;v999_weak_collision_hp.py,4d557390b448,2026-09-07
tfpt_4_frontier,section,Summary,1159,1215,v371_ftransfer_pole.py;v372_ftransfer_boltzmann.py;v373_ftransfer_relic.py;v374_ftransfer_qcd.py;v386_grav_amplitude.py;v389_grav_loop_finiteness.py;v400_grav_nonlocal_action.py,e3aaf64f6d07,2026-08-30
tfpt_4_frontier,section,Appendix: computational verification,1216,1231,v28_gravity_fR.py;v36_spectral_action_g2.py;v7_gravity_cosmo.py,435494367e01,2026-06-25
tfpt_5_redteam,front,(front matter),1,83,,6dd10ca7c7c6,2026-07-24
tfpt_5_redteam,section,Method,84,100,,c207bdd017b9,2026-07-24
tfpt_5_redteam,section,Target A --- the $(E8)_1$ boundary-net identification,101,126,,a2a8182c2254,2026-06-12
tfpt_5_redteam,section,Target B --- carrier rank / the Pascal condition,127,146,,3d7d3d087f33,2026-06-12
tfpt_5_redteam,section,Target C --- $k=\cthree/2$ and the seam-area coefficient,147,169,,9a96b0bd27c8,2026-06-12
tfpt_5_redteam,section,Target D --- $U_{\mathrm{point}}\to\vgeo$,170,201,v561_cp_channel_identities.py;v564_cp_fiber_pin.py,34593321cd59,2026-07-30
tfpt_5_redteam,section,Target E --- $\vgeo$ as the unique dimensional floor,202,222,,b7454d7d4217,2026-06-12
tfpt_5_redteam,section,Target F --- the perturbative 4D-QFT $+$ scale round (v269--v275),223,303,v304_idg_nonlocal_ghost.py;v370_grav_spin2_unitarity.py;v380_grav_kms_hessian.py;v385_uvbranch_killtest.py,5c6c6856846c,2026-08-27
tfpt_5_redteam,section,Target G --- the alignment bit and the interacting seam (the first shot that lands),304,404,v521_seam_bit_rp_blind.py;v525_seam_bit_twist_blind.py;v528_seam_bit_twist_class_definition.py;v529_seam_interacting_toy_fk.py;v534_seam_straddle_cone.py;v972_seam_interaction_front.py,8d50fc51344c,2026-08-27
tfpt_5_redteam,section,Outcome,405,759,v100_numerology_null_mc.py;v154_simple_current_theorem.py;v182_reviewer_residual_map.py;v219_icosahedral_mckay.py;v220_cp_hexagonal_modulus.py;v225_dual_normal_frame.py;v227_degree_exponent_channel_split.py;v231_cp_mu6_phases.py;v233_cp_triality_phase.py;v305_witness_independence.py;v306_seed_crossval.py;v320_galois_cp_relation.py;v354_e8_reverse_audit.py;v355_e8_unmapped_bandwidth.py;v375_observatory_registry.py;v429_axion_pentagon_phi.py;v430_other_side_reverse_audit.py;v431_e8_degree_ladder.py;v437_e8_degree_joint.py;v444_seam_edge_scaling.py;v445_seam_rigidity_forcing.py;v446_seam_clock_invariance.py;v447_seam_edge_chern.py;v448_seam_edge_fourpoint.py;v449_seam_mmst_uniform.py;v450_seam_edge_entanglement.py;v451_seam_edge_cardy_tower.py;v452_seam_e8_modular.py;v453_seam_mu4_from_marks.py;v465_seed_crosssector_joint.py;v466_seed_leptonmass_channel.py;v469_seam_crossedproduct_route.py;v561_cp_channel_identities.py;v564_cp_fiber_pin.py;v66_e8_casimir_degrees.py;v83_e8net_holomorphic_uniqueness.py;v86_nstar_reheating.py;v87_bulk_uniqueness_reduction.py;v88_cp_phase_audit.py;v89_carrier_index_lemma.py;v92_glue_uniqueness.py;v99_koide_flow_time.py,de8d1edb1371,2026-07-30
tfpt_horizon_readouts,front,(front matter),1,98,v526_seam_thermal_kms_nariai_bridge.py,50c90976f69a,2026-07-23
tfpt_horizon_readouts,section,The seam constant is the universal horizon temperature factor,99,108,v8_horizon.py,5a3f38cb2349,2026-06-12
tfpt_horizon_readouts,section,Schwarzschild thermodynamics in four $\cthree$-lines,109,157,v198_modular_commutator_reduction.py;v208_bh_thermodynamics.py;v28_gravity_fR.py;v526_seam_thermal_kms_nariai_bridge.py,147041e9dc62,2026-07-23
tfpt_horizon_readouts,section,Page time and scrambling,158,187,v221_seam_qecc.py;v54_seam_horizon_keystones.py,939ed88ba0c3,2026-06-17
tfpt_horizon_readouts,section,De Sitter and the Nariai bound from the $\Lambda$ closure,188,203,,526df4bfe631,2026-06-12
tfpt_horizon_readouts,section,The maximal black hole is the anchor: SdS in seam units,204,660,v101_horizon_anchor.py;v102_seam_orientation.py;v103_trisection_normal_form.py;v104_nariai_clock.py;v107_quantum_clock_target.py;v124_resummed_clock.py;v126_clock_wall_bridge.py;v127_ring_resummation.py;v128_graded_hull.py;v129_entropy_power_law.py;v130_born_square.py;v131_measure_is_area.py;v132_detratio_anomaly.py;v133_zeta_budget.py;v134_dual_anchor.py;v138_vw_firewall.py;v144_detratio_family.py;v147_clock_gaussian.py;v190_nariai_entropy_bound.py;v191_universal_branch_line.py;v209_bh_regular_core.py;v54_seam_horizon_keystones.py;v56_unique_attractor.py,6804e5c14ad3,2026-06-24
tfpt_horizon_readouts,section,"Turnaround radius, gravitational waves, light",661,684,,5462b90a34b1,2026-06-12
tfpt_horizon_readouts,section,The local sibling: an EHT achromatic polarization intercept,685,711,v203_eht_achromatic.py,1ef3477fbcdb,2026-06-14
tfpt_horizon_readouts,section,Search targets (not claims),712,776,,daefb1c47453,2026-08-03
tfpt_horizon_readouts,section,Appendix: computational verification,777,788,v8_horizon.py,abf9b76e25f0,2026-06-25
tfpt_research_contracts,front,(front matter),1,207,v113_quasifree_kernel.py;v224_diamond_ftransfer_path.py;v384_residual_certification.py;v394_coxeter_atoms.py;v409_coxeter_prime2_lemma.py;v533_ftransfer_disc7_norm.py;v632_ftransfer_pgl2.py;v972_seam_interaction_front.py;v973_seam_route_narrowing.py,319234b8bb17,2026-09-05
